date;date(m/d/y);time;day;concentration;chloride_80ft(mg/L);chloride_1100ft(mg/L);CL2_80ft(PPM);CL2_1100ft(PPM);DO_YSI_80ft(mg/L);DO_YSI_1100ft(mg/L);FreeClorine_ATI_80ft(PPM);FreeClorine_ATI_1100ft(PPM);ORP_YSI_80ft(mV);ORP_YSI_1100ft(mV);pH_YSI_80ft;pH_YSI_1100ft;sp_cond_YSI_80ft(µS/cm);sp_cond_YSI_1100ft(µS/cm);turbidity_YSI_80ft(NTU+);turbidity_YSI_1100ft(NTU+)
3/15/05 17:06;3/15/05;17.06;2;2.6;29.68;36.54;1.11;1.13;12.03;5.88;1.00;0.92;671;741;8.71;8.83;349;348;0.5;-0.7
3/15/05 17:07;3/15/05;17.07;2;2.6;29.65;36.5;1.11;1.13;12;5.87;1.00;0.92;671;741;8.7;8.83;349;347;0.5;-0.7
3/15/05 17:08;3/15/05;17.08;2;2.6;29.65;36.54;1.11;1.13;12.08;5.88;1.00;0.92;671;741;8.69;8.83;349;348;0.5;-0.7
3/15/05 17:09;3/15/05;17.09;2;2.6;29.55;36.52;1.11;1.13;12.07;5.87;1.00;0.92;671;741;8.68;8.83;349;348;0.5;-0.7
3/15/05 17:10;3/15/05;17.10;2;2.6;29.63;36.54;1.11;1.13;12.11;5.87;1.00;0.92;671;740;8.68;8.83;349;348;0.5;-0.7
3/15/05 17:11;3/15/05;17.11;2;2.6;29.66;36.48;1.11;1.13;12.11;5.87;1.00;0.92;670;740;8.69;8.83;349;348;0.6;-0.7
3/15/05 17:12;3/15/05;17.12;2;2.6;29.69;36.54;1.11;1.13;12.05;5.87;1.00;0.92;670;740;8.7;8.83;349;348;0.5;-0.7
3/15/05 17:13;3/15/05;17.13;2;2.6;29.62;36.55;1.11;1.13;12.09;5.86;1.00;0.92;670;740;8.71;8.84;349;348;0.5;-0.8
3/15/05 17:14;3/15/05;17.14;2;2.6;29.53;36.6;1.11;1.13;12.06;5.87;1.00;0.92;670;740;8.7;8.84;349;348;0.5;-0.7
3/15/05 17:15;3/15/05;17.15;2;2.6;29.66;36.52;1.11;1.13;12.06;5.87;1.00;0.92;670;740;8.7;8.83;349;348;0.5;-0.7
3/15/05 17:16;3/15/05;17.16;2;2.6;29.62;36.51;1.11;1.13;12.09;5.87;1.00;0.92;670;740;8.7;8.83;349;348;0.5;-0.7
3/15/05 17:17;3/15/05;17.17;2;2.6;29.64;36.53;1.11;1.13;12.1;5.86;1.00;0.92;670;740;8.71;8.83;349;348;0.5;-0.7
3/15/05 17:18;3/15/05;17.18;2;2.6;29.64;36.56;1.1;1.13;12.1;5.86;1.00;0.92;670;740;8.7;8.84;349;348;0.5;-0.7
3/15/05 17:19;3/15/05;17.19;2;2.6;29.57;36.54;1.1;1.12;12.08;5.86;1.00;0.92;670;740;8.7;8.84;349;348;0.5;-0.7
3/15/05 17:20;3/15/05;17.20;2;2.6;29.67;36.53;1.11;1.12;12.11;5.86;1.00;0.92;670;740;8.69;8.84;349;348;0.5;-0.7
