date;date(m/d/y);time;day;concentration;chloride_80ft(mg/L);chloride_1100ft(mg/L);difference_chloride;CL2_80ft(PPM);CL2_1100ft(PPM);difference_CL2;DO_YSI_80ft(mg/L);DO_YSI_1100ft(mg/L);difference_DO_YSI;FreeClorine_ATI_80ft(PPM);FreeClorine_ATI_1100ft(PPM);difference_FreeClorine_ATI;FreeClorine_X_80ft(PPM);FreeClorine_X_1100ft(PPM);difference_FreeClorine_X;ORP_YSI_80ft(mV);ORP_YSI_1100ft(mV);difference_ORP_YSI;pH_YSI_80ft;pH_YSI_1100ft;difference_pH;sp_cond_YSI_80ft(µS/cm);sp_cond_YSI_1100ft(µS/cm);difference_sp_cond_YSI;turbidity_YSI_80ft(NTU+);turbidity_YSI_1100ft(NTU+);difference_turbidity
25/01/05 12:30;25/01/05;12.30;1;0.0;16.33;17.02;0.69;1.02;1.05;0.03;14.39;13.17;-1.22;0.90;0.86;-0.04;0.90;0.90;0.00;672;747;75;7.23;8.68;1.45;281;284;3;0.5;0.1;-0.4
25/01/05 12:31;25/01/05;12.31;1;0.0;16.39;17.12;0.73;1.02;1.05;0.03;14.47;13.20;-1.27;0.90;0.86;-0.04;0.91;0.89;-0.02;672;747;75;7.22;8.67;1.45;281;283;2;0.8;0.1;-0.7
25/01/05 12:32;25/01/05;12.32;1;0.0;16.39;17.12;0.73;1.02;1.05;0.03;14.41;13.25;-1.16;0.90;0.86;-0.04;0.91;0.89;-0.02;672;747;75;7.22;8.68;1.46;281;283;2;0.8;0.1;-0.7
25/01/05 12:33;25/01/05;12.33;1;0.0;16.38;17.11;0.73;1.02;1.04;0.02;14.46;13.19;-1.27;0.90;0.86;-0.04;0.91;0.89;-0.02;671;747;76;7.22;8.68;1.46;281;283;2;0.8;0.1;-0.7
25/01/05 12:34;25/01/05;12.34;1;0.0;16.39;17.03;0.64;1.02;1.04;0.02;14.49;13.20;-1.29;0.90;0.86;-0.04;0.91;0.90;-0.01;671;747;76;7.22;8.68;1.46;281;284;3;0.7;0.1;-0.6
25/01/05 12:36;25/01/05;12.36;1;0.0;16.40;16.93;0.53;1.02;1.05;0.03;14.47;13.24;-1.23;0.90;0.86;-0.04;0.91;0.90;-0.01;672;748;76;7.22;8.67;1.45;281;283;2;0.7;0.1;-0.6
25/01/05 12:37;25/01/05;12.37;1;0.0;16.41;17.02;0.61;1.02;1.05;0.03;14.45;13.26;-1.19;0.90;0.86;-0.04;0.90;0.89;-0.01;671;747;76;7.22;8.68;1.46;281;284;3;0.8;0.1;-0.7
25/01/05 12:38;25/01/05;12.38;1;0.0;16.43;17.02;0.59;1.02;1.04;0.02;14.48;13.28;-1.2;0.90;0.86;-0.04;0.91;0.89;-0.02;671;748;77;7.22;8.68;1.46;281;284;3;0.8;0.1;-0.7
25/01/05 12:39;25/01/05;12.39;1;0.0;16.41;17.10;0.69;1.02;1.04;0.02;14.45;13.29;-1.16;0.90;0.86;-0.04;0.91;0.89;-0.02;671;747;76;7.23;8.67;1.44;281;283;2;0.7;0.0;-0.7
25/01/05 12:40;25/01/05;12.40;1;0.0;16.35;17.02;0.67;1.02;1.04;0.02;14.50;13.23;-1.27;0.90;0.86;-0.04;0.89;0.89;0.00;671;747;76;7.22;8.68;1.46;281;284;3;0.4;0.0;-0.4
25/01/05 12:41;25/01/05;12.41;1;0.0;16.40;17.03;0.63;1.02;1.04;0.02;14.49;13.25;-1.24;0.90;0.86;-0.04;0.91;0.90;-0.01;671;747;76;7.23;8.68;1.45;281;284;3;0.7;0.0;-0.7
25/01/05 12:42;25/01/05;12.42;1;0.0;16.41;17.01;0.6;1.02;1.04;0.02;14.46;13.29;-1.17;0.90;0.86;-0.04;0.91;0.90;-0.01;671;747;76;7.22;8.67;1.45;281;284;3;0.7;0.0;-0.7
25/01/05 12:43;25/01/05;12.43;1;0.0;16.40;17.00;0.6;1.02;1.04;0.02;14.51;13.21;-1.3;0.90;0.86;-0.04;0.91;0.89;-0.02;671;747;76;7.23;8.68;1.45;281;284;3;0.7;0.0;-0.7
25/01/05 12:44;25/01/05;12.44;1;0.0;16.41;17.10;0.69;1.02;1.04;0.02;14.46;13.25;-1.21;0.90;0.86;-0.04;0.92;0.89;-0.03;671;747;76;7.23;8.68;1.45;281;283;2;0.7;0.0;-0.7
25/01/05 12:45;25/01/05;12.45;1;0.0;16.35;17.01;0.66;1.02;1.05;0.03;14.44;13.25;-1.19;0.90;0.86;-0.04;0.89;0.89;0.00;671;748;77;7.22;8.67;1.45;281;284;3;0.2;0.0;-0.2
25/01/05 12:46;25/01/05;12.46;1;0.0;16.41;17.02;0.61;1.02;1.05;0.03;14.47;13.26;-1.21;0.90;0.86;-0.04;0.91;0.90;-0.01;671;748;77;7.23;8.68;1.45;281;284;3;0.7;0.0;-0.7
25/01/05 12:47;25/01/05;12.47;1;0.0;16.41;16.93;0.52;1.02;1.05;0.03;14.49;13.27;-1.22;0.90;0.86;-0.04;0.91;0.89;-0.02;671;748;77;7.23;8.67;1.44;281;284;3;0.8;0.0;-0.8
25/01/05 12:48;25/01/05;12.48;1;0.0;16.42;17.08;0.66;1.02;1.04;0.02;14.47;13.27;-1.2;0.90;0.86;-0.04;0.92;0.90;-0.02;671;748;77;7.22;8.68;1.46;281;283;2;0.8;0.0;-0.8
25/01/05 12:49;25/01/05;12.49;1;0.0;16.42;16.93;0.51;1.02;1.04;0.02;14.49;13.26;-1.23;0.90;0.86;-0.04;0.92;0.90;-0.02;671;748;77;7.23;8.68;1.45;281;284;3;0.9;0.2;-0.7
25/01/05 12:50;25/01/05;12.50;1;0.0;16.35;16.91;0.56;1.02;1.05;0.03;14.50;13.20;-1.3;0.90;0.86;-0.04;0.76;0.90;0.14;671;748;77;7.23;8.67;1.44;281;284;3;0.5;0.3;-0.2
25/01/05 12:51;25/01/05;12.51;1;0.0;16.42;17.00;0.58;1.02;1.04;0.02;14.51;13.28;-1.23;0.90;0.86;-0.04;0.76;0.89;0.13;670;748;78;7.22;8.68;1.46;281;284;3;0.7;0.2;-0.5
25/01/05 12:52;25/01/05;12.52;1;0.0;16.42;17.08;0.66;1.02;1.04;0.02;14.50;13.25;-1.25;0.90;0.86;-0.04;0.75;0.89;0.14;670;748;78;7.23;8.68;1.45;281;283;2;0.8;0.2;-0.6
25/01/05 12:53;25/01/05;12.53;1;0.0;16.40;17.00;0.6;1.02;1.04;0.02;14.51;13.19;-1.32;0.90;0.86;-0.04;0.75;0.89;0.14;670;748;78;7.23;8.68;1.45;281;284;3;0.8;0.3;-0.5
25/01/05 12:54;25/01/05;12.54;1;0.0;16.40;17.08;0.68;1.02;1.04;0.02;14.50;13.28;-1.22;0.90;0.85;-0.05;0.76;0.89;0.13;670;748;78;7.22;8.68;1.46;281;283;2;0.8;0.0;-0.8
25/01/05 12:55;25/01/05;12.55;1;0.0;16.35;17.09;0.74;1.02;1.04;0.02;14.52;13.26;-1.26;0.90;0.86;-0.04;0.75;0.89;0.14;670;748;78;7.22;8.68;1.46;282;283;1;1.2;0.0;-1.2
25/01/05 12:56;25/01/05;12.56;1;0.0;16.42;17.00;0.58;1.02;1.04;0.02;14.55;13.26;-1.29;0.90;0.86;-0.04;0.76;0.90;0.14;670;748;78;7.22;8.68;1.46;281;284;3;0.7;0.0;-0.7
25/01/05 12:57;25/01/05;12.57;1;0.0;16.41;17.00;0.59;1.02;1.04;0.02;14.47;13.26;-1.21;0.90;0.86;-0.04;0.76;0.89;0.13;670;748;78;7.22;8.67;1.45;281;284;3;0.7;0.0;-0.7
25/01/05 12:58;25/01/05;12.58;1;0.0;16.42;16.97;0.55;1.02;1.04;0.02;14.54;13.31;-1.23;0.90;0.86;-0.04;0.77;0.89;0.12;670;748;78;7.22;8.68;1.46;281;284;3;0.8;0.0;-0.8
25/01/05 12:59;25/01/05;12.59;1;0.0;16.43;17.00;0.57;1.02;1.04;0.02;14.54;13.31;-1.23;0.90;0.86;-0.04;0.77;0.89;0.12;670;748;78;7.23;8.68;1.45;281;284;3;0.8;0.1;-0.7
25/01/05 13:00;25/01/05;13.00;1;0.0;16.39;16.96;0.57;1.02;1.05;0.03;14.50;13.34;-1.16;0.90;0.85;-0.05;0.77;0.89;0.12;670;748;78;7.23;8.67;1.44;281;283;2;0.5;0.1;-0.4
25/01/05 13:01;25/01/05;13.01;1;0.4;16.43;17.02;0.59;1.03;1.05;0.02;14.55;13.29;-1.26;0.90;0.86;-0.04;0.77;0.90;0.13;670;748;78;7.22;8.67;1.45;281;284;3;0.7;0.1;-0.6
25/01/05 13:02;25/01/05;13.02;1;0.4;16.40;16.93;0.53;1.02;1.05;0.03;14.47;13.25;-1.22;0.90;0.86;-0.04;0.77;0.89;0.12;670;748;78;7.23;8.68;1.45;281;284;3;0.8;0.1;-0.7
25/01/05 13:03;25/01/05;13.03;1;0.4;16.44;16.99;0.55;1.02;1.04;0.02;14.57;13.31;-1.26;0.90;0.86;-0.04;0.77;0.90;0.13;670;748;78;7.22;8.68;1.46;281;284;3;0.8;0.1;-0.7
25/01/05 13:04;25/01/05;13.04;1;0.4;16.41;16.99;0.58;1.02;1.04;0.02;14.56;13.30;-1.26;0.90;0.86;-0.04;0.77;0.90;0.13;670;748;78;7.22;8.67;1.45;281;284;3;0.7;0.0;-0.7
25/01/05 13:05;25/01/05;13.05;1;0.4;16.37;17.00;0.63;1.02;1.04;0.02;14.53;13.37;-1.16;0.90;0.85;-0.05;0.76;0.89;0.13;670;748;78;7.22;8.67;1.45;281;284;3;0.2;0.0;-0.2
25/01/05 13:06;25/01/05;13.06;1;0.4;16.42;16.92;0.5;1.02;1.04;0.02;14.57;13.31;-1.26;0.89;0.86;-0.03;0.75;0.89;0.14;670;748;78;7.22;8.67;1.45;281;284;3;0.8;0.0;-0.8
25/01/05 13:07;25/01/05;13.07;1;0.4;16.42;17.00;0.58;1.02;1.04;0.02;14.52;13.31;-1.21;0.77;0.85;0.08;0.65;0.89;0.24;670;747;77;7.22;8.68;1.46;281;283;2;0.8;0.0;-0.8
25/01/05 13:08;25/01/05;13.08;1;0.4;16.45;16.97;0.52;1.02;1.04;0.02;14.56;13.32;-1.24;0.66;0.85;0.19;0.60;0.90;0.3;669;748;79;7.22;8.68;1.46;281;284;3;0.8;0.0;-0.8
25/01/05 13:09;25/01/05;13.09;1;0.4;16.49;16.99;0.5;0.97;1.04;0.07;14.49;13.30;-1.19;0.63;0.85;0.22;0.75;0.89;0.14;669;747;78;7.22;8.68;1.46;281;284;3;0.8;0.1;-0.7
25/01/05 13:10;25/01/05;13.10;1;0.4;16.48;17.00;0.52;0.97;1.04;0.07;14.52;13.32;-1.2;0.62;0.85;0.23;0.72;0.89;0.17;669;747;78;7.22;8.67;1.45;281;284;3;0.5;0.1;-0.4
25/01/05 13:11;25/01/05;13.11;1;0.4;16.52;16.97;0.45;0.88;1.04;0.16;14.51;13.38;-1.13;0.62;0.85;0.23;0.75;0.90;0.15;669;747;78;7.21;8.68;1.47;281;284;3;0.7;0.1;-0.6
25/01/05 13:12;25/01/05;13.12;1;0.4;16.56;17.05;0.49;0.88;1.04;0.16;14.59;13.36;-1.23;0.62;0.85;0.23;0.74;0.89;0.15;669;747;78;7.21;8.68;1.47;281;283;2;0.8;0.1;-0.7
25/01/05 13:13;25/01/05;13.13;1;0.4;16.57;16.97;0.4;0.88;1.05;0.17;14.56;13.32;-1.24;0.61;0.85;0.24;0.73;0.89;0.16;669;747;78;7.20;8.68;1.48;281;284;3;0.8;0.1;-0.7
25/01/05 13:14;25/01/05;13.14;1;0.4;16.60;16.99;0.39;0.85;1.05;0.2;14.50;13.30;-1.2;0.61;0.85;0.24;0.73;0.89;0.16;668;747;79;7.21;8.68;1.47;281;284;3;0.8;0.2;-0.6
25/01/05 13:15;25/01/05;13.15;1;0.4;16.56;16.99;0.43;0.85;1.04;0.19;14.51;13.38;-1.13;0.62;0.85;0.23;0.71;0.89;0.18;667;747;80;7.21;8.68;1.47;281;284;3;0.9;0.3;-0.6
25/01/05 13:16;25/01/05;13.16;1;0.4;16.62;16.99;0.37;0.85;1.04;0.19;14.51;13.32;-1.19;0.61;0.85;0.24;0.73;0.89;0.16;666;747;81;7.21;8.68;1.47;281;284;3;0.8;0.2;-0.6
25/01/05 13:17;25/01/05;13.17;1;0.4;16.63;17.00;0.37;0.85;1.04;0.19;14.52;13.26;-1.26;0.61;0.85;0.24;0.73;0.89;0.16;665;747;82;7.20;8.68;1.48;281;284;3;0.8;0.3;-0.5
25/01/05 13:18;25/01/05;13.18;1;0.4;16.63;16.96;0.33;0.85;1.04;0.19;14.50;13.28;-1.22;0.61;0.85;0.24;0.73;0.90;0.17;664;747;83;7.20;8.68;1.48;281;284;3;0.7;0.3;-0.4
25/01/05 13:19;25/01/05;13.19;1;0.4;16.63;16.96;0.33;0.85;1.04;0.19;14.56;13.38;-1.18;0.61;0.85;0.24;0.72;0.90;0.18;663;747;84;7.20;8.67;1.47;281;284;3;0.7;0.4;-0.3
25/01/05 13:21;25/01/05;13.21;1;0.4;16.64;16.97;0.33;0.86;1.05;0.19;14.57;13.32;-1.25;0.61;0.85;0.24;0.74;0.89;0.15;662;747;85;7.20;8.68;1.48;281;284;3;0.7;0.4;-0.3
25/01/05 13:22;25/01/05;13.22;1;0.4;16.63;16.94;0.31;0.86;1.05;0.19;14.57;13.34;-1.23;0.61;0.85;0.24;0.73;0.89;0.16;661;747;86;7.20;8.67;1.47;281;283;2;0.7;0.5;-0.2
25/01/05 13:23;25/01/05;13.23;1;0.4;16.63;16.98;0.35;0.86;1.05;0.19;14.53;13.32;-1.21;0.61;0.85;0.24;0.73;0.89;0.16;660;747;87;7.20;8.68;1.48;281;284;3;0.8;0.5;-0.3
25/01/05 13:24;25/01/05;13.24;1;0.4;16.63;16.97;0.34;0.85;1.05;0.2;14.57;13.35;-1.22;0.61;0.85;0.24;0.73;0.89;0.16;659;747;88;7.20;8.68;1.48;281;284;3;0.8;0.0;-0.8
25/01/05 13:26;25/01/05;13.26;1;0.4;16.64;16.97;0.33;0.85;1.04;0.19;14.55;13.34;-1.21;0.57;0.85;0.28;0.73;0.89;0.16;658;747;89;7.20;8.68;1.48;281;284;3;0.8;0.0;-0.8
25/01/05 13:27;25/01/05;13.27;1;0.4;16.65;16.96;0.31;0.85;1.04;0.19;14.56;13.36;-1.2;0.78;0.81;0.03;0.85;0.84;-0.01;657;747;90;7.20;8.68;1.48;281;284;3;0.7;0.0;-0.7
25/01/05 13:28;25/01/05;13.28;1;0.4;16.63;16.96;0.33;0.85;1.04;0.19;14.57;13.38;-1.19;0.88;0.74;-0.14;0.87;0.75;-0.12;656;747;91;7.19;8.68;1.49;281;284;3;0.7;0.0;-0.7
25/01/05 13:29;25/01/05;13.29;1;0.4;16.58;17.01;0.43;0.92;1.04;0.12;14.60;13.31;-1.29;0.89;0.67;-0.22;0.87;0.69;-0.18;656;747;91;7.19;8.67;1.48;281;284;3;0.7;0.0;-0.7
25/01/05 13:30;25/01/05;13.30;1;0.4;16.51;17.03;0.52;0.92;0.94;0.02;14.65;13.36;-1.29;0.89;0.64;-0.25;0.86;0.66;-0.2;655;748;93;7.19;8.66;1.47;281;284;3;0.5;0.0;-0.5
25/01/05 13:31;25/01/05;13.31;1;0.4;16.52;17.04;0.52;1.00;0.94;-0.06;14.58;13.28;-1.3;0.89;0.62;-0.27;0.88;0.64;-0.24;655;748;93;7.20;8.66;1.46;281;284;3;0.8;0.0;-0.8
25/01/05 13:32;25/01/05;13.32;1;0.4;16.55;17.08;0.53;1.00;0.94;-0.06;14.59;13.30;-1.29;0.89;0.61;-0.28;0.87;0.63;-0.24;655;748;93;7.20;8.66;1.46;281;284;3;0.8;0.0;-0.8
25/01/05 13:33;25/01/05;13.33;1;0.4;16.51;17.04;0.53;1.00;0.89;-0.11;14.62;13.26;-1.36;0.89;0.60;-0.29;0.88;0.63;-0.25;655;748;93;7.21;8.65;1.44;282;284;2;0.8;0.0;-0.8
25/01/05 13:34;25/01/05;13.34;1;0.4;16.52;17.06;0.54;1.02;0.89;-0.13;14.55;13.32;-1.23;0.89;0.60;-0.29;0.88;0.63;-0.25;656;748;92;7.21;8.65;1.44;281;284;3;0.8;0.0;-0.8
25/01/05 13:35;25/01/05;13.35;1;0.4;16.42;17.07;0.65;1.02;0.88;-0.14;14.67;13.28;-1.39;0.89;0.59;-0.3;0.86;0.62;-0.24;657;748;91;7.21;8.65;1.44;281;284;3;0.5;0.0;-0.5
25/01/05 13:36;25/01/05;13.36;1;0.4;16.49;17.06;0.57;1.02;0.88;-0.14;14.61;13.35;-1.26;0.89;0.59;-0.3;0.88;0.62;-0.26;658;748;90;7.20;8.64;1.44;281;284;3;0.8;0.0;-0.8
25/01/05 13:37;25/01/05;13.37;1;0.4;16.50;17.01;0.51;1.02;0.88;-0.14;14.60;13.31;-1.29;0.89;0.59;-0.3;0.87;0.62;-0.25;659;748;89;7.21;8.65;1.44;281;283;2;0.7;0.0;-0.7
25/01/05 13:38;25/01/05;13.38;1;0.4;16.47;17.06;0.59;1.02;0.88;-0.14;14.61;13.29;-1.32;0.89;0.59;-0.3;0.88;0.62;-0.26;660;747;87;7.21;8.65;1.44;281;284;3;0.8;0.0;-0.8
25/01/05 13:39;25/01/05;13.39;1;0.4;16.49;17.08;0.59;1.02;0.88;-0.14;14.52;13.32;-1.2;0.90;0.59;-0.31;0.88;0.62;-0.26;660;747;87;7.20;8.64;1.44;281;284;3;0.7;0.1;-0.6
25/01/05 13:40;25/01/05;13.40;1;0.4;16.41;17.08;0.67;1.02;0.88;-0.14;14.59;13.34;-1.25;0.90;0.59;-0.31;0.86;0.62;-0.24;661;747;86;7.21;8.65;1.44;281;284;3;0.0;0.1;0.1
25/01/05 13:41;25/01/05;13.41;1;0.4;16.47;17.08;0.61;1.01;0.88;-0.13;14.60;13.37;-1.23;0.90;0.59;-0.31;0.88;0.62;-0.26;662;747;85;7.21;8.64;1.43;281;284;3;0.7;0.1;-0.6
25/01/05 13:42;25/01/05;13.42;1;0.4;16.46;17.06;0.6;1.01;0.88;-0.13;14.60;13.33;-1.27;0.89;0.59;-0.3;0.87;0.62;-0.25;662;747;85;7.21;8.64;1.43;281;284;3;0.8;0.1;-0.7
25/01/05 13:43;25/01/05;13.43;1;0.4;16.46;17.06;0.6;1.01;0.88;-0.13;14.61;13.39;-1.22;0.89;0.59;-0.3;0.88;0.62;-0.26;663;747;84;7.21;8.64;1.43;281;284;3;0.8;0.1;-0.7
25/01/05 13:44;25/01/05;13.44;1;0.4;16.40;17.11;0.71;1.02;0.88;-0.14;14.64;13.29;-1.35;0.90;0.59;-0.31;0.88;0.62;-0.26;663;747;84;7.21;8.64;1.43;281;283;2;0.8;0.0;-0.8
25/01/05 13:45;25/01/05;13.45;1;0.4;16.37;17.09;0.72;1.02;0.88;-0.14;14.62;13.38;-1.24;0.90;0.58;-0.32;0.87;0.61;-0.26;664;746;82;7.20;8.64;1.44;281;283;2;0.7;0.0;-0.7
25/01/05 13:46;25/01/05;13.46;1;0.4;16.46;17.08;0.62;1.02;0.88;-0.14;14.63;13.40;-1.23;0.90;0.57;-0.33;0.88;0.60;-0.28;664;746;82;7.21;8.64;1.43;281;284;3;0.8;0.0;-0.8
25/01/05 13:47;25/01/05;13.47;1;0.4;16.46;17.10;0.64;1.02;0.88;-0.14;14.63;13.32;-1.31;0.90;0.62;-0.28;0.88;0.67;-0.21;664;746;82;7.20;8.64;1.44;281;284;3;0.8;0.0;-0.8
25/01/05 13:48;25/01/05;13.48;1;0.4;16.46;17.05;0.59;1.02;0.87;-0.15;14.60;13.36;-1.24;0.89;0.72;-0.17;0.88;0.78;-0.1;665;746;81;7.21;8.64;1.43;281;284;3;0.8;0.0;-0.8
25/01/05 13:49;25/01/05;13.49;1;0.4;16.41;16.99;0.58;1.01;0.87;-0.14;14.58;13.40;-1.18;0.89;0.79;-0.1;0.88;0.84;-0.04;665;746;81;7.20;8.64;1.44;282;284;2;0.7;0.1;-0.6
25/01/05 13:50;25/01/05;13.50;1;0.4;16.40;16.93;0.53;1.01;0.99;-0.02;14.58;13.46;-1.12;0.90;0.81;-0.09;0.86;0.87;0.01;665;746;81;7.21;8.65;1.44;281;284;3;0.8;0.2;-0.6
25/01/05 13:51;25/01/05;13.51;1;0.4;16.47;16.92;0.45;1.02;0.99;-0.03;14.59;13.28;-1.31;0.89;0.83;-0.06;0.91;0.88;-0.03;666;746;80;7.21;8.66;1.45;281;284;3;0.8;0.1;-0.7
25/01/05 13:52;25/01/05;13.52;1;0.4;16.46;16.90;0.44;1.02;0.99;-0.03;14.61;13.32;-1.29;0.89;0.83;-0.06;0.92;0.89;-0.03;666;746;80;7.20;8.66;1.46;281;284;3;0.8;0.1;-0.7
25/01/05 13:53;25/01/05;13.53;1;0.4;16.44;16.97;0.53;1.02;1.04;0.02;14.59;13.40;-1.19;0.89;0.84;-0.05;0.93;0.89;-0.04;666;745;79;7.21;8.67;1.46;281;284;3;0.8;0.1;-0.7
25/01/05 13:54;25/01/05;13.54;1;0.4;16.45;16.91;0.46;1.02;1.04;0.02;14.60;13.41;-1.19;0.89;0.84;-0.05;0.93;0.89;-0.04;666;745;79;7.21;8.67;1.46;281;284;3;0.8;0.0;-0.8
25/01/05 13:55;25/01/05;13.55;1;0.4;16.37;16.97;0.6;1.03;1.04;0.01;14.57;13.37;-1.2;0.89;0.84;-0.05;0.90;0.89;-0.01;666;745;79;7.21;8.67;1.46;281;284;3;1.0;0.0;-1
25/01/05 13:56;25/01/05;13.56;1;0.4;16.45;16.96;0.51;1.02;1.04;0.02;14.61;13.39;-1.22;0.89;0.84;-0.05;0.92;0.89;-0.03;666;745;79;7.21;8.67;1.46;281;284;3;0.7;0.0;-0.7
25/01/05 13:57;25/01/05;13.57;1;0.4;16.45;16.95;0.5;1.02;1.04;0.02;14.65;13.36;-1.29;0.89;0.85;-0.04;0.92;0.89;-0.03;666;745;79;7.20;8.68;1.48;281;284;3;0.8;0.0;-0.8
25/01/05 13:58;25/01/05;13.58;1;0.4;16.43;16.93;0.5;1.02;1.04;0.02;14.63;13.35;-1.28;0.90;0.84;-0.06;0.92;0.89;-0.03;666;745;79;7.21;8.67;1.46;281;284;3;0.7;0.0;-0.7
25/01/05 13:59;25/01/05;13.59;1;0.4;16.44;16.86;0.42;1.02;1.04;0.02;14.69;13.38;-1.31;0.89;0.84;-0.05;0.92;0.89;-0.03;666;746;80;7.20;8.67;1.47;281;284;3;0.8;0.3;-0.5
25/01/05 14:00;25/01/05;14.00;1;0.4;16.42;16.94;0.52;1.02;1.04;0.02;14.62;13.31;-1.31;0.90;0.85;-0.05;0.91;0.89;-0.02;666;746;80;7.20;8.67;1.47;281;283;2;0.7;0.3;-0.4
25/01/05 14:01;25/01/05;14.01;1;0.4;16.46;16.94;0.48;1.02;1.04;0.02;14.61;13.46;-1.15;0.89;0.84;-0.05;0.92;0.89;-0.03;667;746;79;7.20;8.68;1.48;281;284;3;0.7;0.3;-0.4
25/01/05 14:02;25/01/05;14.02;1;0.4;16.42;16.99;0.57;1.02;1.04;0.02;14.60;13.44;-1.16;0.89;0.84;-0.05;0.91;0.89;-0.02;667;746;79;7.20;8.68;1.48;281;283;2;0.8;0.3;-0.5
25/01/05 14:03;25/01/05;14.03;1;0.4;16.44;16.92;0.48;1.02;1.04;0.02;14.64;13.43;-1.21;0.89;0.84;-0.05;0.91;0.89;-0.02;667;746;79;7.21;8.68;1.47;281;284;3;0.7;0.3;-0.4
25/01/05 14:04;25/01/05;14.04;1;0.4;16.46;16.94;0.48;1.02;1.04;0.02;14.58;13.37;-1.21;0.89;0.84;-0.05;0.92;0.89;-0.03;667;746;79;7.21;8.68;1.47;281;284;3;0.8;0.0;-0.8
25/01/05 14:05;25/01/05;14.05;1;0.4;16.38;16.93;0.55;1.02;1.04;0.02;14.61;13.33;-1.28;0.89;0.84;-0.05;0.90;0.89;-0.01;667;746;79;7.21;8.68;1.47;281;284;3;0.5;0.0;-0.5
25/01/05 14:06;25/01/05;14.06;1;0.4;16.42;16.92;0.5;1.02;1.04;0.02;14.63;13.43;-1.2;0.89;0.84;-0.05;0.93;0.89;-0.04;667;746;79;7.20;8.68;1.48;281;284;3;0.7;0.0;-0.7
25/01/05 14:07;25/01/05;14.07;1;0.4;16.43;16.97;0.54;1.02;1.04;0.02;14.69;13.45;-1.24;0.90;0.84;-0.06;0.92;0.89;-0.03;667;746;79;7.20;8.68;1.48;281;283;2;0.8;0.0;-0.8
25/01/05 14:08;25/01/05;14.08;1;0.4;16.45;16.91;0.46;1.02;1.05;0.03;14.63;13.38;-1.25;0.89;0.84;-0.05;0.93;0.89;-0.04;667;746;79;7.21;8.68;1.47;281;284;3;0.7;0.0;-0.7
25/01/05 14:09;25/01/05;14.09;1;0.4;16.43;16.91;0.48;1.02;1.05;0.03;14.66;13.40;-1.26;0.89;0.84;-0.05;0.94;0.89;-0.05;667;746;79;7.20;8.67;1.47;281;284;3;0.7;0.0;-0.7
25/01/05 14:10;25/01/05;14.10;1;0.4;16.40;16.94;0.54;1.02;1.04;0.02;14.63;13.48;-1.15;0.89;0.84;-0.05;0.91;0.89;-0.02;667;746;79;7.21;8.68;1.47;281;284;3;0.4;0.0;-0.4
25/01/05 14:11;25/01/05;14.11;1;0.4;16.44;16.91;0.47;1.02;1.04;0.02;14.68;13.42;-1.26;0.89;0.84;-0.05;0.93;0.89;-0.04;667;746;79;7.20;8.68;1.48;281;284;3;0.8;0.0;-0.8
25/01/05 14:12;25/01/05;14.12;1;0.4;16.42;16.92;0.5;1.02;1.04;0.02;14.63;13.35;-1.28;0.89;0.84;-0.05;0.93;0.89;-0.04;667;746;79;7.20;8.68;1.48;281;284;3;0.8;0.0;-0.8
25/01/05 14:13;25/01/05;14.13;1;0.4;16.44;16.91;0.47;1.02;1.04;0.02;14.64;13.42;-1.22;0.89;0.84;-0.05;0.93;0.89;-0.04;667;746;79;7.20;8.68;1.48;281;284;3;0.8;0.0;-0.8
25/01/05 14:14;25/01/05;14.14;1;0.4;16.43;16.90;0.47;1.02;1.04;0.02;14.66;13.44;-1.22;0.89;0.84;-0.05;0.93;0.89;-0.04;667;746;79;7.20;8.68;1.48;281;284;3;0.7;0.1;-0.6
25/01/05 14:15;25/01/05;14.15;1;0.4;16.36;16.91;0.55;1.02;1.04;0.02;14.62;13.44;-1.18;0.90;0.85;-0.05;0.91;0.89;-0.02;668;746;78;7.20;8.68;1.48;281;284;3;0.3;0.1;-0.2
25/01/05 14:05;25/01/05;14.05;1;0.0;16.38;16.93;0.55;1.02;1.04;0.02;14.61;13.33;-1.28;0.89;0.84;-0.05;0.90;0.89;-0.01;667;746;79;7.21;8.68;1.47;281;284;3;0.5;0.0;-0.5
25/01/05 14:06;25/01/05;14.06;1;0.0;16.42;16.92;0.5;1.02;1.04;0.02;14.63;13.43;-1.2;0.89;0.84;-0.05;0.93;0.89;-0.04;667;746;79;7.20;8.68;1.48;281;284;3;0.7;0.0;-0.7
25/01/05 14:07;25/01/05;14.07;1;0.0;16.43;16.97;0.54;1.02;1.04;0.02;14.69;13.45;-1.24;0.90;0.84;-0.06;0.92;0.89;-0.03;667;746;79;7.20;8.68;1.48;281;283;2;0.8;0.0;-0.8
25/01/05 14:08;25/01/05;14.08;1;0.0;16.45;16.91;0.46;1.02;1.05;0.03;14.63;13.38;-1.25;0.89;0.84;-0.05;0.93;0.89;-0.04;667;746;79;7.21;8.68;1.47;281;284;3;0.7;0.0;-0.7
25/01/05 14:09;25/01/05;14.09;1;0.0;16.43;16.91;0.48;1.02;1.05;0.03;14.66;13.40;-1.26;0.89;0.84;-0.05;0.94;0.89;-0.05;667;746;79;7.20;8.67;1.47;281;284;3;0.7;0.0;-0.7
