date;date(m/d/y);time;day;concentration;chloride_80ft(mg/L);chloride_1100ft(mg/L);CL2_80ft(PPM);CL2_1100ft(PPM);DO_YSI_80ft(mg/L);DO_YSI_1100ft(mg/L);FreeClorine_ATI_80ft(PPM);FreeClorine_ATI_1100ft(PPM);ORP_YSI_80ft(mV);ORP_YSI_1100ft(mV);pH_YSI_80ft;pH_YSI_1100ft;sp_cond_YSI_80ft(µS/cm);sp_cond_YSI_1100ft(µS/cm);turbidity_YSI_80ft(NTU+);turbidity_YSI_1100ft(NTU+)
1/27/05 16:11;1/27/05;16.11;2;2.2;17.35;19.36;0.99;0.16;14.86;13.5;0.89;0.11;581;717;7.21;8.73;293;295;0.9;0.1
1/27/05 16:12;1/27/05;16.12;2;2.2;17.35;19.37;0.99;0.17;14.79;13.57;0.89;0.12;583;717;7.22;8.73;293;295;0.8;0.1
1/27/05 16:13;1/27/05;16.13;2;2.2;17.35;19.37;0.99;0.17;14.83;13.49;0.89;0.12;585;716;7.21;8.73;293;295;0.8;0.1
1/27/05 16:14;1/27/05;16.14;2;2.2;17.35;19.39;0.99;0.17;14.74;13.49;0.89;0.15;586;716;7.21;8.73;293;295;0.9;0.0
1/27/05 16:15;1/27/05;16.15;2;2.2;17.3;19.38;0.99;0.17;14.85;13.45;0.89;0.33;588;715;7.21;8.73;293;295;0.8;0.0
1/27/05 16:16;1/27/05;16.16;2;2.2;17.34;19.31;0.99;0.17;14.84;13.59;0.89;0.33;589;715;7.21;8.74;293;295;0.9;0.0
1/27/05 16:17;1/27/05;16.17;2;2.2;17.34;19.18;0.99;0.25;14.82;13.35;0.89;0.73;591;714;7.21;8.74;293;295;0.8;0.0
1/27/05 16:18;1/27/05;16.18;2;2.2;17.33;19.07;0.99;0.81;14.81;13.46;0.89;0.82;592;714;7.21;8.74;293;295;0.9;0.0
1/27/05 16:19;1/27/05;16.19;2;2.2;17.34;19.00;0.99;0.81;14.76;13.53;0.89;0.86;593;714;7.21;8.74;293;295;0.8;0.0
1/27/05 16:20;1/27/05;16.20;2;2.2;17.29;18.95;0.99;0.81;14.82;13.49;0.89;0.88;594;714;7.22;8.74;293;295;0.7;0.0
1/27/05 16:21;1/27/05;16.21;2;2.2;17.32;18.89;0.99;0.97;14.81;13.47;0.89;0.89;594;714;7.21;8.74;293;295;0.9;0.1
1/27/05 16:22;1/27/05;16.22;2;2.2;17.33;18.86;0.99;0.97;14.78;13.6;0.89;0.9;595;714;7.21;8.74;293;295;0.8;0.0
1/27/05 16:23;1/27/05;16.23;2;2.2;17.31;18.84;0.99;1.0;14.79;13.46;0.89;0.91;596;715;7.21;8.74;293;295;0.8;0.0
1/27/05 16:24;1/27/05;16.24;2;2.2;17.31;18.85;0.99;0.99;14.8;13.46;0.89;0.91;596;715;7.21;8.74;293;295;0.8;0.0
1/27/05 16:25;1/27/05;16.25;2;2.2;17.3;18.84;0.99;1.0;14.72;13.52;0.89;0.91;597;715;7.21;8.74;293;295;0.4;0.0
1/27/05 16:26;1/27/05;16.26;2;2.2;17.33;18.84;0.99;1.0;14.77;13.49;0.89;0.91;598;715;7.21;8.74;293;295;0.8;0.0
1/27/05 16:27;1/27/05;16.27;2;2.2;17.32;18.82;0.99;1.0;14.78;13.6;0.89;0.92;598;715;7.21;8.74;293;295;0.8;0.0
1/27/05 16:28;1/27/05;16.28;2;2.2;17.32;18.83;0.99;1.0;14.71;13.46;0.89;0.92;598;716;7.21;8.74;293;295;0.9;0.0
1/27/05 16:29;1/27/05;16.29;2;2.2;17.32;18.84;0.99;1.0;14.82;13.58;0.89;0.91;598;716;7.21;8.74;293;295;0.9;0.4
1/27/05 16:30;1/27/05;16.30;2;2.2;17.28;18.85;1.0;1.0;14.8;13.46;0.89;0.92;599;716;7.21;8.74;293;295;0.8;0.4
1/27/05 16:31;1/27/05;16.31;2;2.2;17.32;18.84;1.0;1.01;14.86;13.51;0.89;0.92;599;717;7.21;8.74;293;295;0.9;0.4
1/27/05 16:32;1/27/05;16.32;2;2.2;17.28;18.82;1.0;1.01;14.81;13.59;0.89;0.92;599;717;7.21;8.74;293;295;0.9;0.4
1/27/05 16:33;1/27/05;16.33;2;2.2;17.29;18.81;1.0;1.01;14.86;13.64;0.89;0.92;599;717;7.21;8.74;293;295;0.8;0.4
1/27/05 16:34;1/27/05;16.34;2;2.2;17.3;18.84;1.0;1.01;14.8;13.57;0.89;0.92;599;717;7.21;8.74;293;295;0.9;0.0
1/27/05 16:35;1/27/05;16.35;2;2.2;17.26;18.83;1.0;1.01;14.89;13.58;0.89;0.92;600;717;7.21;8.74;293;295;0.9;0.0
1/27/05 16:36;1/27/05;16.36;2;2.2;17.3;18.83;1.0;1.01;14.91;13.59;0.9;0.92;600;717;7.21;8.74;293;295;0.9;0.0
1/27/05 16:37;1/27/05;16.37;2;2.2;17.28;18.84;1.0;1.01;14.84;13.59;0.89;0.92;600;718;7.21;8.74;293;295;0.8;0.0
1/27/05 16:38;1/27/05;16.38;2;2.2;17.26;18.82;1.0;1.01;14.88;13.49;0.9;0.92;600;718;7.21;8.74;293;295;0.8;0.0
1/27/05 16:39;1/27/05;16.39;2;2.2;17.28;18.81;1.0;1.01;14.85;13.56;0.9;0.92;600;718;7.21;8.74;293;295;0.8;0.0
1/27/05 16:40;1/27/05;16.40;2;2.2;17.23;18.81;1.0;1.01;14.77;13.51;0.9;0.92;601;718;7.21;8.74;293;295;0.4;0.0
1/27/05 16:41;1/27/05;16.41;2;2.2;17.27;18.79;1.0;1.02;14.85;13.56;0.9;0.92;601;718;7.21;8.74;293;295;0.8;0.0
1/27/05 16:42;1/27/05;16.42;2;2.2;17.26;18.78;1.0;1.02;14.81;13.66;0.9;0.92;601;719;7.21;8.74;293;295;0.8;0.0
1/27/05 16:43;1/27/05;16.43;2;2.2;17.22;18.73;1.0;1.01;14.83;13.57;0.9;0.92;601;719;7.22;8.74;292;295;0.8;0.0
1/27/05 16:44;1/27/05;16.44;2;2.2;17.18;18.71;1.0;1.01;14.82;13.55;0.9;0.92;601;719;7.22;8.74;292;295;0.9;0.0
1/27/05 16:45;1/27/05;16.45;2;2.2;17.14;18.68;1.0;1.01;14.89;13.48;0.9;0.92;602;719;7.22;8.74;292;295;0.7;0.0
